user_crm_id,Frequency,Monetary,F_Score,M_Score,Tally
3794806,1,20,1,1,2
3794843,1,24.99,1,1,2
3794851,1,55,1,3,4
3794881,1,12.99,1,1,2
3794898,2,80.49,2,3,5
3794899,2,380,2,3,5
3794907,1,22.5,1,1,2
3794978,3,108.49,2,3,5
3794983,1,31.5,1,2,3
3794988,1,37.5,1,2,3
3795018,1,9.99,1,1,2
3795023,1,22.49,1,1,2
3795100,1,36,1,2,3
3795117,1,15,1,1,2
3795119,1,14.99,1,1,2
3795123,3,123.85,2,3,5
3795142,4,44.83,2,2,4
3795191,1,8.99,1,1,2
3795193,2,67.5,2,3,5
3795196,1,30,1,2,3
3795217,1,5.99,1,1,2
3795228,1,67.5,1,3,4
3795281,1,25,1,2,3
3795305,1,25,1,2,3
3795353,1,60,1,3,4
3795391,1,15,1,1,2
3795398,1,5.54,1,1,2
3795411,2,95,2,3,5
3795490,1,36,1,2,3
3795491,1,30,1,2,3
3795515,1,12.49,1,1,2
3795529,1,7.99,1,1,2
3795567,1,19.99,1,1,2
3795580,1,19.99,1,1,2
3795597,3,225,2,3,5
3795659,1,34,1,2,3
3795664,1,90,1,3,4
3795738,1,8.99,1,1,2
3795847,1,38.25,1,2,3
3795860,1,5.99,1,1,2
3795964,1,24,1,1,2
3795986,3,79.98,2,3,5
3796020,1,65,1,3,4
3796047,1,6.99,1,1,2
3796098,1,9.49,1,1,2
3796129,1,155,1,3,4
3796136,1,20,1,1,2
3796153,1,15,1,1,2
3796240,2,149.24,2,3,5
3796299,1,9.99,1,1,2
3796322,2,77.5,2,3,5
3796333,1,54,1,3,4
3796357,1,28,1,2,3
3796359,1,78,1,3,4
3796387,1,19.99,1,1,2
3796396,1,20.25,1,1,2
3796449,2,96.75,2,3,5
3796523,2,12.98,2,1,3
3796532,2,54.99,2,3,5
3796580,1,190,1,3,4
3796604,1,25,1,2,3
3796621,1,70,1,3,4
3796626,5,112.73,2,3,5
3796629,1,80,1,3,4
3796683,1,45,1,2,3
3796691,1,25,1,2,3
3796701,1,55,1,3,4
3796707,1,25,1,2,3
3796843,2,142.5,2,3,5
3796944,1,7.99,1,1,2
3796957,1,85,1,3,4
3796989,2,46.99,2,2,4
3796994,1,10,1,1,2
3796996,1,13.99,1,1,2
3797020,1,26.99,1,2,3
3797031,2,222.5,2,3,5
3797041,1,17,1,1,2
3797081,2,47.5,2,2,4
3797085,2,68.25,2,3,5
3797094,1,11.99,1,1,2
3797121,1,50,1,3,4
3797149,1,12.99,1,1,2
3797152,2,44,2,2,4
3797165,1,36,1,2,3
3797188,2,81.75,2,3,5
3797210,2,80,2,3,5
3797232,2,25.99,2,2,4
3797273,1,24,1,1,2
3797309,1,14.99,1,1,2
3797421,2,135,2,3,5
3797440,1,39.99,1,2,3
3797504,1,15,1,1,2
3797598,1,15,1,1,2
3797601,2,230,2,3,5
3797612,1,38.25,1,2,3
3797629,1,15.49,1,1,2
3797652,1,8.99,1,1,2
3797680,1,30.5,1,2,3
3797698,2,70.99,2,3,5
3797708,1,50,1,2,3
3797742,1,29.99,1,2,3
3797744,3,36.97,2,2,4
3797785,1,37.5,1,2,3
3797787,1,100,1,3,4
3797791,1,5.99,1,1,2
3797815,2,57.49,2,3,5
3797822,1,52.5,1,3,4
3797832,2,72.5,2,3,5
3797856,1,94.5,1,3,4
3797890,1,30,1,2,3
3797929,1,15.99,1,1,2
3797959,3,102.49,2,3,5
3797962,4,95.5,2,3,5
3797964,1,14.99,1,1,2
3797982,1,10.49,1,1,2
3797993,1,45,1,2,3
3798039,1,17.5,1,1,2
3798108,1,6.99,1,1,2
3798110,1,9.99,1,1,2
3798111,2,46.88,2,2,4
3798175,15,1256.98,3,3,6
3798180,4,172.5,2,3,5
3798205,1,54,1,3,4
3798258,1,15,1,1,2
3798295,1,80.75,1,3,4
3798324,1,94.5,1,3,4
3798394,1,15,1,1,2
3798445,1,24.99,1,2,3
3798446,9,332.99,2,3,5
3798474,4,90.6,2,3,5
3798479,1,81,1,3,4
3798529,1,26.1,1,2,3
3798602,1,17,1,1,2
3798642,1,39,1,2,3
3798675,1,10.99,1,1,2
3798705,1,25,1,2,3
3798725,1,21,1,1,2
3798726,1,175,1,3,4
3798757,1,87.5,1,3,4
3798771,3,143,2,3,5
3798772,3,51.48,2,3,5
3798800,1,16.86,1,1,2
3798818,2,85,2,3,5
3798835,1,8.99,1,1,2
3798852,1,46.5,1,2,3
3798870,1,72.25,1,3,4
3798928,2,60.25,2,3,5
3798934,1,27,1,2,3
3798947,1,70,1,3,4
3799012,3,69.49,2,3,5
3799207,1,11.99,1,1,2
3799216,1,30,1,2,3
3799255,1,135,1,3,4
3799261,1,14.24,1,1,2
3799308,1,16.49,1,1,2
3799339,1,67.5,1,3,4
3799350,1,23,1,1,2
3799357,2,85,2,3,5
3799360,1,10.99,1,1,2
3799408,1,100,1,3,4
3799445,2,49,2,2,4
3799462,1,55,1,3,4
3799564,1,29.99,1,2,3
3799601,1,14.99,1,1,2
3799655,1,6.99,1,1,2
3799665,1,49.5,1,2,3
3799693,1,30,1,2,3
3799695,1,20,1,1,2
3799743,1,10.99,1,1,2
3799824,1,50,1,2,3
3799840,1,70,1,3,4
3799929,1,20.99,1,1,2
3799990,2,17.98,2,1,3
3800000,1,60,1,3,4
3800076,2,41.99,2,2,4
3800136,2,42.99,2,2,4
3800142,1,72.5,1,3,4
3800148,1,22.49,1,1,2
3800230,2,68.99,2,3,5
3800251,2,55,2,3,5
3800253,1,157.5,1,3,4
3800259,1,20,1,1,2
3800264,2,18.48,2,1,3
3800329,1,110,1,3,4
3800362,1,10.99,1,1,2
3800443,1,25,1,2,3
3800444,1,50,1,2,3
3800491,2,77.5,2,3,5
3800556,1,70,1,3,4
3800572,3,87.49,2,3,5
3800580,1,35,1,2,3
3800622,1,35,1,2,3
3800644,2,72.5,2,3,5
3800687,1,23,1,1,2
3800702,1,15.99,1,1,2
3800706,1,10.12,1,1,2
3800754,1,4.42,1,1,2
3800866,1,45,1,2,3
3800876,2,160,2,3,5
3800893,2,12.98,2,1,3
3800932,1,7.99,1,1,2
3800947,1,28.75,1,2,3
3800980,1,11.99,1,1,2
3800996,1,9.49,1,1,2
3801006,1,28,1,2,3
3801010,2,34.98,2,2,4
3801060,1,25,1,2,3
3801087,2,36.99,2,2,4
3801089,1,15,1,1,2
3801095,2,59.98,2,3,5
3801129,1,14.49,1,1,2
3801154,1,150,1,3,4
3801157,1,12.99,1,1,2
3801163,3,67.99,2,3,5
3801166,1,30,1,2,3
3801178,1,30,1,2,3
3801193,1,50,1,3,4
3801196,2,95,2,3,5
3801231,2,40.98,2,2,4
3801241,1,84,1,3,4
3801250,1,25,1,2,3
3801269,2,19.48,2,1,3
3801291,2,45.99,2,2,4
3801330,1,69.5,1,3,4
3801335,1,11.99,1,1,2
3801406,1,9.49,1,1,2
3801484,3,60.19,2,3,5
3801520,1,39.99,1,2,3
3801566,2,80,2,3,5
3801580,1,24.65,1,1,2
3801607,1,35,1,2,3
3801635,2,40.53,2,2,4
3801646,1,6.49,1,1,2
3801670,1,45,1,2,3
3801671,1,156.5,1,3,4
3801731,1,210,1,3,4
3801732,1,185,1,3,4
3801757,1,14.69,1,1,2
3801774,1,42.75,1,2,3
3801805,2,163,2,3,5
3801809,1,27.5,1,2,3
3801811,1,31.5,1,2,3
3801870,1,14.99,1,1,2
3802890,1,23.5,1,1,2
3802896,2,28.98,2,2,4
3802918,2,34.99,2,2,4
3802957,1,50,1,2,3
3802994,1,50,1,3,4
3802996,1,135,1,3,4
3803002,1,7.99,1,1,2
3803011,7,510,2,3,5
3803032,1,30,1,2,3
3803048,1,10.49,1,1,2
3803053,1,24,1,1,2
3803060,2,29.49,2,2,4
3803072,1,14.24,1,1,2
3803081,1,35,1,2,3
3803082,3,235,2,3,5
3803088,1,80,1,3,4
3803095,2,135,2,3,5
3803142,1,11.99,1,1,2
3803182,1,55,1,3,4
3803213,2,71.99,2,3,5
3803220,1,27.49,1,2,3
3803230,1,11.99,1,1,2
3803270,4,541.8,2,3,5
3803288,1,39.99,1,2,3
3803295,1,108,1,3,4
3803315,1,5.99,1,1,2
3803319,1,35.5,1,2,3
3803322,3,136.48,2,3,5
3803334,2,130.5,2,3,5
3803337,1,45,1,2,3
3803360,2,190,2,3,5
3803405,1,20,1,1,2
3803454,1,30,1,2,3
3803476,1,15,1,1,2
3803493,1,25.88,1,2,3
3803494,1,59,1,3,4
3803528,1,103.5,1,3,4
3803553,1,7.49,1,1,2
3803566,1,175.5,1,3,4
3803627,1,30,1,2,3
3803631,1,5.79,1,1,2
3803727,1,40,1,2,3
3803800,1,11.74,1,1,2
3803918,1,13.99,1,1,2
3803961,1,8,1,1,2
3804000,1,14.25,1,1,2
3804020,1,22,1,1,2
3804045,1,22,1,1,2
3804046,1,30,1,2,3
3804047,1,81,1,3,4
3804091,1,15.49,1,1,2
3804168,1,11.99,1,1,2
3804171,2,30.99,2,2,4
3804233,1,15,1,1,2
3804287,1,14.49,1,1,2
3804328,1,26,1,2,3
3804356,2,36.99,2,2,4
3804377,1,18,1,1,2
3804440,1,11.99,1,1,2
3804488,1,13.5,1,1,2
3804530,1,157.5,1,3,4
3804547,1,31.5,1,2,3
3804612,4,97.54,2,3,5
3804618,1,20,1,1,2
3804627,1,18,1,1,2
3804661,3,150,2,3,5
3804670,1,14.99,1,1,2
3804702,1,30,1,2,3
3804736,2,38,2,2,4
3804851,2,92.5,2,3,5
3804951,1,13.49,1,1,2
3804957,1,15.49,1,1,2
3804961,1,25,1,2,3
3804971,1,15,1,1,2
3804974,1,14.49,1,1,2
3805018,1,35,1,2,3
3805032,1,5.99,1,1,2
3805122,1,220,1,3,4
3805125,1,72,1,3,4
3805151,1,15.99,1,1,2
3805162,2,65,2,3,5
3805290,1,25,1,2,3
3805311,2,41.74,2,2,4
3805337,3,45.99,2,2,4
3805338,1,55,1,3,4
3805374,1,6.99,1,1,2
3805379,4,81.49,2,3,5
3805408,1,10.99,1,1,2
3805485,3,111.49,2,3,5
3805549,1,19.99,1,1,2
3805572,3,135,2,3,5
3805582,1,40,1,2,3
3805626,1,22.5,1,1,2
3805731,1,50,1,3,4
3805737,1,28,1,2,3
3805766,1,25,1,2,3
3805794,1,17,1,1,2
3805828,1,57.5,1,3,4
3805852,1,65,1,3,4
3805962,1,11.99,1,1,2
3805975,2,249.63,2,3,5
3805980,1,30,1,2,3
3806014,1,65,1,3,4
3806022,2,79,2,3,5
3806026,1,25,1,2,3
3806035,2,54,2,3,5
3806056,1,8.99,1,1,2
3806088,1,63,1,3,4
3806095,1,20,1,1,2
3806132,1,80,1,3,4
3806142,1,14.99,1,1,2
3806216,1,38,1,2,3
3806238,1,15,1,1,2
3806272,3,279,2,3,5
3806276,6,225.03,2,3,5
3806330,1,19,1,1,2
3806344,3,136,2,3,5
3806380,2,79.99,2,3,5
3806431,2,22.98,2,1,3
3806432,2,17.98,2,1,3
3806481,2,33.99,2,2,4
3806490,1,85,1,3,4
3806499,1,12.99,1,1,2
3806549,1,95,1,3,4
3806557,1,47.5,1,2,3
3806627,1,10.99,1,1,2
3806748,2,60.99,2,3,5
3806767,1,15.14,1,1,2
3806769,1,35,1,2,3
3806809,2,37.48,2,2,4
3806871,1,30,1,2,3
3806887,1,49,1,2,3
3806906,1,67.5,1,3,4
3806924,1,35,1,2,3
3806928,3,278,2,3,5
3806938,1,25,1,2,3
3806955,1,17.49,1,1,2
3806980,2,72.5,2,3,5
3806995,1,42.5,1,2,3
3807016,3,79.47,2,3,5
3807030,1,8.49,1,1,2
3807067,1,8.99,1,1,2
3807068,2,51.5,2,3,5
3807185,1,13.99,1,1,2
3807281,1,15,1,1,2
3807304,1,70,1,3,4
3807318,5,94.98,2,3,5
3807332,1,8.99,1,1,2
3807340,1,19.99,1,1,2
3807385,3,105,2,3,5
3807412,2,190,2,3,5
3807414,1,25,1,2,3
3807424,3,90,2,3,5
3807428,1,38.25,1,2,3
3807432,2,92.49,2,3,5
3807442,1,70,1,3,4
3807481,1,12.99,1,1,2
3807483,1,110,1,3,4
3807502,2,60,2,3,5
3807513,1,26.99,1,2,3
3807516,10,393.49,3,3,6
3807535,1,30,1,2,3
3807669,1,60,1,3,4
3807734,1,44.63,1,2,3
3807764,2,80.5,2,3,5
3807770,1,24.99,1,1,2
3807802,1,19.99,1,1,2
3807840,1,39.99,1,2,3
3807844,1,60,1,3,4
3807855,1,10.99,1,1,2
3807862,1,22.5,1,1,2
3807891,1,50,1,2,3
3807924,1,50,1,2,3
3807941,1,27.5,1,2,3
3807968,1,17,1,1,2
3807978,3,28.79,2,2,4
3807989,1,10.49,1,1,2
3808024,1,26.5,1,2,3
3808025,1,35,1,2,3
3808053,1,37.5,1,2,3
3808083,1,123.75,1,3,4
3808126,1,45,1,2,3
3808131,1,15,1,1,2
3808135,1,85,1,3,4
3808186,2,42.12,2,2,4
3808230,1,190,1,3,4
3808249,1,40.5,1,2,3
3808254,1,6.99,1,1,2
3808283,1,20,1,1,2
3808307,1,16.99,1,1,2
3808335,1,14.99,1,1,2
3808350,3,200,2,3,5
3808370,1,34,1,2,3
3808390,1,70,1,3,4
3808399,1,32,1,2,3
3808435,1,155.5,1,3,4
3808443,1,35,1,2,3
3808477,1,19.99,1,1,2
3808491,2,25.99,2,2,4
3808494,1,45.5,1,2,3
3808545,1,16,1,1,2
3808548,1,40,1,2,3
3808550,1,10.99,1,1,2
3808554,1,20.99,1,1,2
3808573,2,61.99,2,3,5
3808611,2,50.99,2,3,5
3808613,1,42.5,1,2,3
3808615,1,40,1,2,3
3808630,3,51.98,2,3,5
3808640,1,18,1,1,2
3808646,1,11.99,1,1,2
3808656,1,24.99,1,1,2
3808714,1,50,1,2,3
3808731,1,30,1,2,3
3808774,4,139.22,2,3,5
3808778,1,33.75,1,2,3
3808798,1,47.5,1,2,3
3808805,1,41.99,1,2,3
3808827,2,25.98,2,2,4
3808840,1,25,1,2,3
3808845,1,35,1,2,3
3808939,2,94.99,2,3,5
3808948,1,15,1,1,2
3809003,1,120,1,3,4
3809056,1,22.5,1,1,2
3809073,1,5.99,1,1,2
3809105,1,14.99,1,1,2
3809116,2,50,2,2,4
3809259,1,25,1,2,3
3809267,2,85,2,3,5
3809306,1,14.99,1,1,2
3809308,1,10.49,1,1,2
3809317,1,12.99,1,1,2
3809340,1,51,1,3,4
3809353,1,71,1,3,4
3809362,1,60,1,3,4
3809378,1,8.99,1,1,2
3809426,1,8.99,1,1,2
3809463,1,19.99,1,1,2
3809479,2,45,2,2,4
3809546,4,235.99,2,3,5
3809645,1,38.25,1,2,3
3809651,3,119,2,3,5
3809726,1,70.2,1,3,4
3809741,1,8.99,1,1,2
3809751,2,220,2,3,5
3809768,5,190.98,2,3,5
3809855,1,6.99,1,1,2
3809895,1,42.5,1,2,3
3809952,2,105,2,3,5
3809967,5,177.5,2,3,5
3810039,1,24.99,1,1,2
3810053,1,25.5,1,2,3
3810061,3,236.99,2,3,5
3810137,1,81,1,3,4
3810139,1,24.99,1,2,3
3810145,2,74,2,3,5
3810152,1,15,1,1,2
3810154,1,31.5,1,2,3
3810196,5,203.98,2,3,5
3810243,2,34.98,2,2,4
3810264,1,69,1,3,4
3810269,1,40,1,2,3
3810307,1,39.5,1,2,3
3810349,4,293.63,2,3,5
3810353,1,14.49,1,1,2
3810370,1,15,1,1,2
3810397,1,52.5,1,3,4
3810441,1,15,1,1,2
3810468,1,55.25,1,3,4
3810473,1,5.99,1,1,2
3810485,1,7.49,1,1,2
3810506,1,17.5,1,1,2
3810535,2,75.74,2,3,5
3810541,1,33,1,2,3
3810550,2,65,2,3,5
3810569,3,64,2,3,5
3810581,1,19.99,1,1,2
3810590,2,23.99,2,1,3
3810613,1,9.99,1,1,2
3810646,2,18.98,2,1,3
3810695,1,22.5,1,1,2
3810719,1,21,1,1,2
3810774,1,32.5,1,2,3
3810884,1,14.25,1,1,2
3810904,1,27.63,1,2,3
3811019,2,139.83,2,3,5
3811034,2,22.48,2,1,3
3811105,1,50,1,3,4
3811110,2,44.99,2,2,4
3811163,1,20,1,1,2
3811212,1,153,1,3,4
3811260,4,199.99,2,3,5
3811266,1,20,1,1,2
3811293,2,17.98,2,1,3
3811332,1,8.99,1,1,2
3811388,1,19.25,1,1,2
3811398,1,25,1,2,3
3811404,1,31,1,2,3
3811563,4,67.99,2,3,5
3811564,2,49,2,2,4
3811604,1,85,1,3,4
3811605,1,34.2,1,2,3
3811640,2,44.49,2,2,4
3811663,1,40,1,2,3
3811697,1,24.99,1,1,2
3811746,3,122.99,2,3,5
3811747,1,75,1,3,4
3811811,1,11.99,1,1,2
3811846,1,65,1,3,4
3811879,4,113.99,2,3,5
3811988,1,24.99,1,2,3
3811994,3,114.5,2,3,5
3812000,2,105,2,3,5
3812014,30,1436.89,3,3,6
3812024,1,70,1,3,4
3812031,1,65,1,3,4
3812048,3,76.97,2,3,5
3812056,3,79.49,2,3,5
3812117,1,40,1,2,3
3812168,4,86.49,2,3,5
3812170,1,34.99,1,2,3
3812190,2,95,2,3,5
3812210,3,219.5,2,3,5
3812221,1,5.49,1,1,2
3812270,1,29.99,1,2,3
3812430,1,25,1,2,3
3812623,2,54,2,3,5
3812624,1,16.99,1,1,2
3812800,1,32.5,1,2,3
3812807,1,23,1,1,2
3812808,1,8.99,1,1,2
3812821,1,60,1,3,4
3812865,3,143.5,2,3,5
3812919,1,8.99,1,1,2
3813002,1,330,1,3,4
3813015,1,45,1,2,3
3813165,1,70,1,3,4
3813194,1,80,1,3,4
3813276,1,95,1,3,4
3813303,1,67.5,1,3,4
3813433,1,49,1,2,3
3813472,1,29.99,1,2,3
3813502,2,49.99,2,2,4
3813537,1,44.5,1,2,3
3813655,1,51,1,3,4
3813659,2,73.99,2,3,5
3813717,1,14.49,1,1,2
3813812,1,31.25,1,2,3
3813855,1,21.5,1,1,2
3813874,1,27.9,1,2,3
3813875,4,131.75,2,3,5
3813972,1,32.99,1,2,3
3813991,1,31.88,1,2,3
3813998,1,14.49,1,1,2
3814037,1,34.99,1,2,3
3814040,1,24,1,1,2
3814095,1,11.99,1,1,2
3814117,1,30,1,2,3
3814148,1,40,1,2,3
3814154,1,10.99,1,1,2
3814193,1,21.49,1,1,2
3814224,1,60,1,3,4
3814260,1,21.25,1,1,2
3814350,1,47.5,1,2,3
3814410,1,15,1,1,2
3814517,1,15,1,1,2
3814558,1,40,1,2,3
3814571,1,19,1,1,2
3814582,1,15,1,1,2
3814603,1,43.5,1,2,3
3814610,1,25,1,2,3
3814698,4,92.98,2,3,5
3814708,1,50,1,2,3
3814820,2,49,2,2,4
3814827,2,28.99,2,2,4
3814843,1,22,1,1,2
3814910,1,30,1,2,3
3814937,1,23,1,1,2
3814941,1,170,1,3,4
3814979,2,95,2,3,5
3815001,2,107.5,2,3,5
3815006,1,27.99,1,2,3
3815051,1,24.99,1,1,2
3815054,1,15.99,1,1,2
3815117,1,9.99,1,1,2
3815138,1,18,1,1,2
3815153,1,63,1,3,4
3815214,2,56,2,3,5
3815241,1,9.99,1,1,2
3815312,1,80,1,3,4
3815349,1,15,1,1,2
3815399,1,50,1,2,3
3815435,1,9.99,1,1,2
3815490,1,22.5,1,1,2
3815511,1,8.99,1,1,2
3815530,1,35,1,2,3
3815543,1,14.99,1,1,2
3815559,1,29.99,1,2,3
3815562,2,325,2,3,5
3815566,1,145,1,3,4
3815585,3,88.49,2,3,5
3815663,1,33.25,1,2,3
3815670,2,49.98,2,2,4
3815705,1,29,1,2,3
3815804,1,16,1,1,2
3815874,2,35.5,2,2,4
3815924,1,51,1,3,4
3815933,2,53.99,2,3,5
3815994,3,250,2,3,5
3815998,1,50,1,2,3
3816040,1,145,1,3,4
3816049,1,39,1,2,3
3816060,2,61.75,2,3,5
3816064,1,105,1,3,4
3816110,4,116.98,2,3,5
3816234,1,14.49,1,1,2
3816247,1,17.5,1,1,2
3816416,1,45,1,2,3
3816441,1,35,1,2,3
3816492,2,65.49,2,3,5
3816522,1,26.99,1,2,3
3816535,1,13.99,1,1,2
3816553,1,15,1,1,2
3816559,1,24.99,1,1,2
3816579,1,22.5,1,1,2
3816627,1,76.5,1,3,4
3816629,1,8.99,1,1,2
3816678,1,15.99,1,1,2
3816683,1,175,1,3,4
3816695,1,60,1,3,4
3816757,1,8.49,1,1,2
3816766,1,42.5,1,2,3
3816777,1,50,1,3,4
3816794,2,52.66,2,3,5
3816837,1,6.49,1,1,2
3816858,2,21.98,2,1,3
3816880,1,261,1,3,4
3816882,1,15,1,1,2
3816920,1,12.99,1,1,2
3816976,1,5.99,1,1,2
3817024,1,17.49,1,1,2
3817082,3,168.99,2,3,5
3817206,2,49.99,2,2,4
3817244,1,34.99,1,2,3
3817279,1,40,1,2,3
3817362,1,35,1,2,3
3817409,2,45,2,2,4
3817410,2,98,2,3,5
3817439,1,10.49,1,1,2
3817536,10,315.47,3,3,6
3817556,1,47,1,2,3
3817573,1,30,1,2,3
3817592,1,34,1,2,3
3817679,2,48.49,2,2,4
3817692,1,64,1,3,4
3817698,1,8.99,1,1,2
3817762,1,59.5,1,3,4
3817766,1,85.5,1,3,4
3817807,1,12.99,1,1,2
3817825,2,60,2,3,5
3817875,2,230,2,3,5
3817895,1,35,1,2,3
3817926,1,63,1,3,4
3817937,1,30,1,2,3
3818023,3,30.97,2,2,4
3818054,1,29.75,1,2,3
3818153,1,19.99,1,1,2
3818154,2,17.98,2,1,3
3818164,1,49,1,2,3
3818231,1,75,1,3,4
3818278,1,10.99,1,1,2
3818421,2,55,2,3,5
3818432,2,98.63,2,3,5
3818455,2,107.25,2,3,5
3818512,2,135,2,3,5
3818544,2,39.98,2,2,4
3818617,1,37.5,1,2,3
3818666,1,63.5,1,3,4
3818766,1,15,1,1,2
3818870,1,7.49,1,1,2
3818889,4,72.72,2,3,5
3818894,2,67.49,2,3,5
3818900,1,63,1,3,4
3818959,1,25.5,1,2,3
3818966,1,32,1,2,3
3819018,2,49.98,2,2,4
3819114,1,29.99,1,2,3
3819118,1,70,1,3,4
3819155,1,80,1,3,4
3819186,1,45,1,2,3
3819216,1,10.99,1,1,2
3819255,2,320.99,2,3,5
3819297,1,24.23,1,1,2
3819342,3,148.75,2,3,5
3819430,2,37.99,2,2,4
3819520,2,52,2,3,5
3819526,2,100.99,2,3,5
3819548,1,14.24,1,1,2
3819677,3,232.43,2,3,5
3819682,2,54.99,2,3,5
3819725,1,49.5,1,2,3
3819747,1,14.87,1,1,2
3819794,3,45.99,2,2,4
3819896,1,38.25,1,2,3
3819931,2,44.98,2,2,4
3819935,1,14.99,1,1,2
3819937,1,27.5,1,2,3
3819949,2,53.5,2,3,5
3819976,3,82.49,2,3,5
3819982,3,100.99,2,3,5
3819988,1,20,1,1,2
3819989,1,17.49,1,1,2
3820086,1,7.99,1,1,2
3820087,1,55,1,3,4
3820098,1,72,1,3,4
3820230,1,20,1,1,2
3820263,5,154.49,2,3,5
3820271,3,130.5,2,3,5
3820287,10,427.69,3,3,6
3820364,1,29.75,1,2,3
3820404,2,38.49,2,2,4
3820518,2,54.99,2,3,5
3820526,2,90,2,3,5
3820647,1,16.25,1,1,2
3820665,3,91,2,3,5
3820737,1,16.99,1,1,2
3820766,1,10.99,1,1,2
3820811,1,34.99,1,2,3
3820845,1,147,1,3,4
3820900,1,30,1,2,3
3820914,2,52.99,2,3,5
3820951,1,52.5,1,3,4
3821013,2,54.99,2,3,5
3821014,1,52.5,1,3,4
3821024,1,98,1,3,4
3821060,3,66.99,2,3,5
3821096,1,38,1,2,3
3821203,2,64,2,3,5
3821303,1,25.99,1,2,3
3821310,2,52.49,2,3,5
3821320,2,49.98,2,2,4
3821324,2,31.49,2,2,4
3821389,1,40,1,2,3
3821465,1,36,1,2,3
3821496,1,30,1,2,3
3821530,2,175,2,3,5
3821537,1,32.49,1,2,3
3821571,1,8.99,1,1,2
3821668,1,47.25,1,2,3
3821777,1,72,1,3,4
3821782,1,35,1,2,3
3821784,1,72.5,1,3,4
3821811,2,21.98,2,1,3
3821817,1,72.25,1,3,4
3821821,1,55,1,3,4
3821897,1,30,1,2,3
3821907,1,40,1,2,3
3821924,1,11.99,1,1,2
3821930,1,175,1,3,4
3821980,3,160,2,3,5
3821998,1,22.49,1,1,2
3822009,3,48.98,2,2,4
3822016,1,28.5,1,2,3
3822026,1,121.5,1,3,4
3822046,1,135,1,3,4
3822063,1,84,1,3,4
3822066,1,24,1,1,2
3822087,1,20,1,1,2
3822088,1,8.99,1,1,2
3822104,1,39,1,2,3
3822201,1,10.49,1,1,2
3822214,1,17.49,1,1,2
3822223,3,24.47,2,1,3
3822261,1,12.99,1,1,2
3822308,4,227.5,2,3,5
3822320,1,8.99,1,1,2
3822429,1,80,1,3,4
3822496,1,20,1,1,2
3822587,1,55,1,3,4
3822606,1,22,1,1,2
3822614,2,93.5,2,3,5
3822642,1,50,1,2,3
3822656,1,80,1,3,4
3822661,1,42.5,1,2,3
3822707,2,67.5,2,3,5
3822770,1,100,1,3,4
3822835,1,10.99,1,1,2
3822845,2,16.98,2,1,3
3822860,1,75,1,3,4
3822881,3,78.38,2,3,5
3822894,1,22.49,1,1,2
3822921,1,30,1,2,3
3822949,5,456.99,2,3,5
3822971,5,180.99,2,3,5
3822992,2,38.99,2,2,4
3822995,1,27.5,1,2,3
3823109,1,19.99,1,1,2
3823190,1,38.7,1,2,3
3823232,1,50,1,3,4
3823261,1,72,1,3,4
3823288,8,130.46,2,3,5
3823335,2,64.5,2,3,5
3823340,2,14.99,2,1,3
3823459,3,175,2,3,5
3823555,2,56.13,2,3,5
3823565,2,85,2,3,5
3823663,1,29.99,1,2,3
3823817,1,29.99,1,2,3
3823834,1,14.99,1,1,2
3823898,1,28,1,2,3
3823938,12,323.78,3,3,6
3823979,1,80,1,3,4
3824008,1,25,1,2,3
3824037,2,125,2,3,5
3824068,2,54.99,2,3,5
3824095,1,24.99,1,2,3
3824133,1,14.99,1,1,2
3824169,1,9.99,1,1,2
3824188,1,5.49,1,1,2
3824208,1,20.5,1,1,2
3824211,3,120,2,3,5
3824280,1,5,1,1,2
3824312,1,20,1,1,2
3824347,2,46.49,2,2,4
3824351,1,59.5,1,3,4
3824437,2,70,2,3,5
3824452,1,40.5,1,2,3
3824583,1,14.99,1,1,2
3824627,1,40,1,2,3
3824716,2,199.5,2,3,5
3824724,1,70,1,3,4
3824829,2,218,2,3,5
3824851,2,90,2,3,5
3824902,1,38.25,1,2,3
3824958,3,320,2,3,5
3824976,1,35,1,2,3
3825084,3,238,2,3,5
3825102,1,14.99,1,1,2
3825159,1,35,1,2,3
3825161,1,34,1,2,3
3825179,1,22.5,1,1,2
3825280,1,14.49,1,1,2
3825351,1,68.5,1,3,4
3825369,2,50.99,2,3,5
3825408,1,45,1,2,3
3825538,3,73.47,2,3,5
3825557,1,20,1,1,2
3825625,26,1497.06,3,3,6
3825678,2,39.98,2,2,4
3825686,1,95,1,3,4
3825691,5,380,2,3,5
3825695,1,160,1,3,4
3825732,1,180,1,3,4
3825777,1,11.99,1,1,2
3825781,2,24.99,2,1,3
3825894,1,15,1,1,2
3825921,1,54,1,3,4
3826007,1,9.99,1,1,2
3826063,1,60,1,3,4
3826071,2,45,2,2,4
3826182,1,20,1,1,2
3826194,3,165.5,2,3,5
3826248,1,10.49,1,1,2
3826251,1,14.49,1,1,2
3826291,3,119.99,2,3,5
3826388,1,105.75,1,3,4
3826410,1,40,1,2,3
3826439,1,45,1,2,3
3826442,1,9.99,1,1,2
3826477,1,11.99,1,1,2
3826491,1,19.99,1,1,2
3826567,1,35,1,2,3
3826630,1,16,1,1,2
3826689,1,40,1,2,3
3826727,1,50,1,3,4
3826730,1,40,1,2,3
3826789,1,25,1,2,3
3826798,5,122.73,2,3,5
